"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_בב׃םַֹׁ",FALSE,0,NA,2017-12-16 14:43:21,FALSE,NA,"942042469302243328",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","almsd3r",1,FALSE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:43:16,FALSE,NA,"942042447970004992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","messoo1207",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:43:11,FALSE,NA,"942042425207468032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abdullah__2288",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:43:09,FALSE,NA,"942042416852455425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WToffaha",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:43:08,FALSE,NA,"942042414180642816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mtssq_mt",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:43:03,FALSE,NA,"942042392311447554",NA,"<a href=""http://vipx2030pro.com/rt/login"" rel=""nofollow"">ָבם׃ָב׃ֶםÞבֻֻֻ</a>","1mshal1xo",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:43:03,FALSE,NA,"942042391204077569",NA,"<a href=""http://vipx2030pro.com/rt/login"" rel=""nofollow"">ָבם׃ָב׃ֶםÞבֻֻֻ</a>","mha0ssx",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:43:02,FALSE,NA,"942042388926644224",NA,"<a href=""http://vipx2030pro.com/rt/login"" rel=""nofollow"">ָבם׃ָב׃ֶםÞבֻֻֻ</a>","mshbb132",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:56,FALSE,NA,"942042362854957056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hmoody_566",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:49,FALSE,NA,"942042334367272960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__pvriq",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:39,FALSE,NA,"942042292201967617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__m1m__9",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:39,FALSE,NA,"942042292164145153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliTurif",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:37,FALSE,NA,"942042282668195840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","u8va036aTeEeYQz",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:36,FALSE,NA,"942042278322950144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyBandr",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:35,FALSE,NA,"942042274632011777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mohamad_vip7777",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:33,FALSE,NA,"942042268948713473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajel_saudi24",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:25,FALSE,NA,"942042234496737280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nourahyossif",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:24,FALSE,NA,"942042230352728064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NJ0000D92",215,TRUE,FALSE,NA,NA
"RT @SaudiNews50: #ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_ב…",FALSE,0,NA,2017-12-16 14:42:24,FALSE,NA,"942042228138102784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_177294813704",215,TRUE,FALSE,NA,NA
"#ַבדׁזׁ:

.
׃םÊד ַ׃Êַָֿב ׁ־ױ #Þםַֹֿ_ַבדֳֹׁ ׃ַׁםֹ ַבדÝÚזב ַבױַֹֿׁ דה ַבֿזב ַב־בםּםֹ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ .

.
#Þםַֹֿ_ַבדֳֹׁ_בב׃םַֹׁ",FALSE,185,NA,2017-12-16 14:42:13,FALSE,NA,"942042183867215872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaudiNews50",215,FALSE,FALSE,NA,NA
"RT @ahmedalwadai1: דה ֽÞ ַבדֳֹׁ ַב׃Úזֿםֹ ַה Ê׃Êָֿב ׁ־ױֹ ַבÞםַֹֿ ַבÊם ֽױבÊ Úבםוַ דה ַףם ֿזבֹ ־בםּםֹ ַבל ׁ־ױֹ ׃Úזֿםֹ זםװדב ַםײַ ֿזב ַ־ׁל ַבÊם…",FALSE,0,NA,2017-12-16 14:21:15,FALSE,NA,"942036908544348162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","N00ny77",4,TRUE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 13:24:07,FALSE,NA,"942022527236395008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shayool",50,TRUE,FALSE,NA,NA
"RT @Almadinanews: #ַבדׁזׁ: ַבה׃ֱַ ַבַֽױבַÊ Úבל ׁ־ױ Þםַֹֿ דה ַבֿזב ַב־בםּםֹ םדßהוה ַ׃Êַָֿבוַ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ.

#Þםַֹֿ_ַבדֳֹׁ #Þםַֿו_ַבדֳׁ…",FALSE,0,NA,2017-12-16 13:10:44,FALSE,NA,"942019160133046272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nnn_a5",13,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 13:07:25,FALSE,NA,"942018324942278656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Teto645",143,TRUE,FALSE,NA,NA
"#ַָהַ_ַב׃ÚזֿםַÊ_דהַ_זÝםהַ ּםָ בם זַֽֿ דה ַד ׃Úזֿםֹ זֳָ ַּהָם ׃ַוד בז ָױזÊו בֿÝַÚ Úה ַב׃Úזֿםֹ ßב ד״ַבַָÊוד #׃הםדַ#Þםַֹֿ_ַבדֳׁו#ַ׃Þַ״_ַבזבַםו",FALSE,0,NA,2017-12-16 12:37:52,FALSE,NA,"942010890978766851",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sj7__o",0,FALSE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 12:33:03,FALSE,NA,"942009676102799360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rozsfy",143,TRUE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 12:08:31,FALSE,NA,"942003505627389958",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fgruu322",50,TRUE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 11:59:05,FALSE,NA,"942001128925007873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhmad456321",50,TRUE,FALSE,NA,NA
"RT @albahar210: 1- ֳÞ׃ד בßד ֳה ÚÞבם Úּׂ זÝßׁ ם Êֽםׁ ֳָה ֳּֿ Êָׁםַׁ זַַֽֿ ם׃ÊֿÚם Êזַּֿ ַבדדֻב ַבֳדׁםßם Êַׁ<U+06A4>זבÊַ Ýם ָבֿהַ זוז ֳÞב דַםÞַב Úהו…",FALSE,0,NA,2017-12-16 11:55:42,FALSE,NA,"942000276910891008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khalid1976422",1,TRUE,FALSE,NA,NA
"RT @mo0ol96: ַבֽׁםד ַבבם םÞזבה ַה ַבד״ַבַָÊ ַָבÞםַֹֿ דÊּה׃ַÊ זַהו ָהַÊ ַבַױב זַבÝױב דַ ם׃זÞה זװ ÞױÊßה<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> זװ ׃ַבÝÊßה<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> וַו¿ וַו¿ וַ¿
ֳהַ ׃Úזֿםֹ…",FALSE,0,NA,2017-12-16 11:55:25,FALSE,NA,"942000206245134336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diiary_",1,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 11:54:24,FALSE,NA,"941999950640148481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmAhmed70716516",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 11:47:36,FALSE,NA,"941998239426973696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lololayla741",143,TRUE,FALSE,NA,NA
"1- ֳÞ׃ד בßד ֳה ÚÞבם Úּׂ זÝßׁ ם Êֽםׁ ֳָה ֳּֿ Êָׁםַׁ זַַֽֿ ם׃ÊֿÚם Êזַּֿ ַבדדֻב ַבֳדׁםßם Êַׁ<U+06A4>זבÊַ Ýם ָבֿהַ זוז ֳÞב דַם… https://t.co/5FYNQWZHZr",FALSE,3,NA,2017-12-16 11:46:06,TRUE,NA,"941997861394354176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","albahar210",1,FALSE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 11:34:29,FALSE,NA,"941994938086117376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lokalakloka2001",143,TRUE,FALSE,NA,NA
"#Þםַֿו_ַבדַׁו
 ַב׃בַד Úבםßד זֽׁדֹ ַבבו<U+2639><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0096> 
ַהַ ָהÊ ׃Úזֿםו ַ׃זם ֽ׃ַַָÊ ַָב ׃Êזׁ ז ַם ßבַזֿ <U+270D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
זַ׃ּב ֽ׃ַַָÊ Ýם דזַÞÚ… https://t.co/B7jUjMebHX",FALSE,0,NA,2017-12-16 11:30:16,TRUE,NA,"941993877837373440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","s_184s",0,FALSE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 11:17:13,FALSE,NA,"941990593550536704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MansourHarty501",50,TRUE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 11:14:38,FALSE,NA,"941989944825929728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ivip9093",50,TRUE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 11:12:21,FALSE,NA,"941989367421300736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rOVRisTO8btxDuW",50,TRUE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 10:58:21,FALSE,NA,"941985845858439168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fbzz2030",50,TRUE,FALSE,NA,NA
"ַבֽׁםד ַבבם םÞזבה ַה ַבד״ַבַָÊ ַָבÞםַֹֿ דÊּה׃ַÊ זַהו ָהַÊ ַבַױב זַבÝױב דַ ם׃זÞה זװ ÞױÊßה<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> זװ ׃ַבÝÊßה<ed><U+00A0><U+00BE><ed><U+00B4><U+0094> וַו¿ וַו¿ וַ¿… https://t.co/osqlpuwRUs",FALSE,1,NA,2017-12-16 10:55:13,TRUE,NA,"941985057073455104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mo0ol96",1,FALSE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 10:41:39,FALSE,NA,"941981644466122752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abo_rayan_07",143,TRUE,FALSE,NA,NA
"דה ֽÞ ַבדֳֹׁ ַב׃Úזֿםֹ ַה Ê׃Êָֿב ׁ־ױֹ ַבÞםַֹֿ ַבÊם ֽױבÊ Úבםוַ דה ַףם ֿזבֹ ־בםּםֹ ַבל ׁ־ױֹ ׃Úזֿםֹ זםװדב ַםײַ ֿזב ַ־ׁל… https://t.co/l7MsIah5Bi",FALSE,9,NA,2017-12-16 10:21:14,TRUE,NA,"941976505021796352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahmedalwadai1",4,FALSE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 10:09:27,FALSE,NA,"941973541557293062",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nwrah123",50,TRUE,FALSE,NA,NA
"RT @jnooob_07: ַבבם ״ַבָזַ ַָבÞַׁׁ דÊּה׃ַÊ זה׃ֱַ םָזה ַבÝ׃ַֿ בב׃Úזֿםֹ בֳה ד׃Êֽםב ׃Úזֿםֹ Êׁײל ַָבÝ׃ַֿ ָז״הוַ זֵה װֱַ ַבבו ָםהבÛם ַבÞַׁׁ זַבב…",FALSE,0,NA,2017-12-16 10:08:56,FALSE,NA,"941973410569228289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FahadAl33040320",50,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 09:20:58,FALSE,NA,"941961338309562368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dfsaaa2017",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-16 09:18:59,FALSE,NA,"941960840881860608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asdasd304304",143,TRUE,FALSE,NA,NA
